Epoch 0: Train Loss 2.302936553955078, Train Acc 0.10017336159944534
P(y|x) 41:29100 loss=   0.025750965, acc=   1.000000000
P(y|x) 41:29200 loss=   0.025171958, acc=   0.984375000
P(y|x) 41:29300 loss=   0.002276704, acc=   1.000000000
P(y|x) 41:29400 loss=   0.139152065, acc=   0.953125000
P(y|x) 41:29500 loss=   0.043783009, acc=   0.968750000
Epoch 41: Train Loss 0.04840284213423729, Train Acc 0.9841527342796326
Epoch 41: Test Loss 1.0700169801712036, Test Acc 0.8223000168800354
Epoch 41: Valid Loss 1.052127718925476, Valid Acc 0.819599986076355
P(y|x) 42:29600 loss=   0.006945655, acc=   1.000000000
P(y|x) 42:29700 loss=   0.011316717, acc=   1.000000000
P(y|x) 42:29800 loss=   0.007445611, acc=   1.000000000
P(y|x) 42:29900 loss=   0.010471702, acc=   1.000000000
P(y|x) 42:30000 loss=   0.004079297, acc=   1.000000000
P(y|x) 42:30100 loss=   0.003022417, acc=   1.000000000
P(y|x) 42:30200 loss=   0.000865504, acc=   1.000000000
Epoch 42: Train Loss 0.029682457447052002, Train Acc 0.9900649189949036
Epoch 42: Test Loss 1.0229017734527588, Test Acc 0.8277999758720398
Epoch 42: Valid Loss 1.0087623596191406, Valid Acc 0.8288000226020813
P(y|x) 43:30300 loss=   0.011658266, acc=   1.000000000
P(y|x) 43:30400 loss=   0.034425341, acc=   0.984375000
P(y|x) 43:30500 loss=   0.030217171, acc=   0.984375000
P(y|x) 43:30600 loss=   0.111882806, acc=   0.968750000
P(y|x) 43:30700 loss=   0.029692501, acc=   0.984375000
P(y|x) 43:30800 loss=   0.023929551, acc=   0.984375000
P(y|x) 43:30900 loss=   0.040760919, acc=   0.984375000
Epoch 43: Train Loss 0.043801676481962204, Train Acc 0.9852418303489685
Epoch 43: Test Loss 0.9727383852005005, Test Acc 0.8259000182151794
Epoch 43: Valid Loss 1.0022211074829102, Valid Acc 0.8267999887466431
P(y|x) 44:31000 loss=   0.024691470, acc=   0.984375000
P(y|x) 44:31100 loss=   0.002059236, acc=   1.000000000
P(y|x) 44:31200 loss=   0.014512494, acc=   1.000000000
P(y|x) 44:31300 loss=   0.134312183, acc=   0.984375000
P(y|x) 44:31400 loss=   0.075555839, acc=   0.984375000
P(y|x) 44:31500 loss=   0.011616960, acc=   1.000000000
P(y|x) 44:31600 loss=   0.036811724, acc=   0.984375000
Epoch 44: Train Loss 0.01847168803215027, Train Acc 0.9941100478172302
Epoch 44: Test Loss 0.9976577162742615, Test Acc 0.8360000252723694
Epoch 44: Valid Loss 1.0134845972061157, Valid Acc 0.8366000056266785
P(y|x) 45:31700 loss=   0.017016649, acc=   0.984375000
P(y|x) 45:31800 loss=   0.000479102, acc=   1.000000000
P(y|x) 45:31900 loss=   0.004508913, acc=   1.000000000
P(y|x) 45:32000 loss=   0.008716196, acc=   1.000000000
P(y|x) 45:32100 loss=   0.147590891, acc=   0.953125000
P(y|x) 45:32200 loss=   0.004502043, acc=   1.000000000
P(y|x) 45:32300 loss=   0.064203352, acc=   0.984375000
Epoch 45: Train Loss 0.03549832105636597, Train Acc 0.9879311919212341
Epoch 45: Test Loss 1.003342866897583, Test Acc 0.8195000290870667
Epoch 45: Valid Loss 0.9942478537559509, Valid Acc 0.8173999786376953
P(y|x) 46:32400 loss=   0.003167391, acc=   1.000000000
P(y|x) 46:32500 loss=   0.000325590, acc=   1.000000000
P(y|x) 46:32600 loss=   0.016947657, acc=   0.984375000
P(y|x) 46:32700 loss=   0.003432721, acc=   1.000000000
P(y|x) 46:32800 loss=   0.183191434, acc=   0.984375000
P(y|x) 46:32900 loss=   0.011786297, acc=   1.000000000
P(y|x) 46:33000 loss=   0.101010174, acc=   0.984375000
Epoch 46: Train Loss 0.023248599842190742, Train Acc 0.9922430515289307
Epoch 46: Test Loss 1.088706612586975, Test Acc 0.8270000219345093
Epoch 46: Valid Loss 1.0827076435089111, Valid Acc 0.824400007724762
P(y|x) 47:33100 loss=   0.002393812, acc=   1.000000000
P(y|x) 47:33200 loss=   0.169886172, acc=   0.984375000
P(y|x) 47:33300 loss=   0.072485067, acc=   0.984375000
P(y|x) 47:33400 loss=   0.000961438, acc=   1.000000000
P(y|x) 47:33500 loss=   0.020634308, acc=   0.984375000
P(y|x) 47:33600 loss=   0.022117145, acc=   0.984375000
P(y|x) 47:33700 loss=   0.021063000, acc=   0.984375000
Epoch 47: Train Loss 0.027330884709954262, Train Acc 0.9906872510910034
Epoch 47: Test Loss 1.0034162998199463, Test Acc 0.8246999979019165
Epoch 47: Valid Loss 0.9551495909690857, Valid Acc 0.8303999900817871
P(y|x) 48:33800 loss=   0.034279108, acc=   0.968750000
P(y|x) 48:33900 loss=   0.034860551, acc=   0.984375000
P(y|x) 48:34000 loss=   0.025769681, acc=   0.984375000
P(y|x) 48:34100 loss=   0.001741469, acc=   1.000000000
P(y|x) 48:34200 loss=   0.223326072, acc=   0.968750000
P(y|x) 48:34300 loss=   0.014407575, acc=   1.000000000
P(y|x) 48:34400 loss=   0.030481711, acc=   0.984375000
Epoch 48: Train Loss 0.02960319258272648, Train Acc 0.9898871183395386
Epoch 48: Test Loss 1.1490939855575562, Test Acc 0.8269000053405762
Epoch 48: Valid Loss 1.0696662664413452, Valid Acc 0.8312000036239624
P(y|x) 49:34500 loss=   0.080655500, acc=   0.953125000
P(y|x) 49:34600 loss=   0.000223428, acc=   1.000000000
P(y|x) 49:34700 loss=   0.009682000, acc=   1.000000000
P(y|x) 49:34800 loss=   0.003969744, acc=   1.000000000
P(y|x) 49:34900 loss=   0.186533719, acc=   0.968750000
P(y|x) 49:35000 loss=   0.061910272, acc=   0.984375000
P(y|x) 49:35100 loss=   0.081336893, acc=   0.984375000
Epoch 49: Train Loss 0.011974281631410122, Train Acc 0.9966216087341309
Epoch 49: Test Loss 0.9699023365974426, Test Acc 0.8342999815940857
Epoch 49: Valid Loss 0.917043924331665, Valid Acc 0.8361999988555908
P(y|x) 50:35200 loss=   0.011815712, acc=   1.000000000
P(y|x) 50:35300 loss=   0.014439970, acc=   1.000000000
P(y|x) 50:35400 loss=   0.000704780, acc=   1.000000000
P(y|x) 50:35500 loss=   0.174004242, acc=   0.984375000
P(y|x) 50:35600 loss=   0.005777523, acc=   1.000000000
P(y|x) 50:35700 loss=   0.015203044, acc=   1.000000000
P(y|x) 50:35800 loss=   0.015047275, acc=   1.000000000
Epoch 50: Train Loss 0.027471233159303665, Train Acc 0.9910650849342346
Epoch 50: Test Loss 0.9877339601516724, Test Acc 0.8294000029563904
Epoch 50: Valid Loss 1.0382968187332153, Valid Acc 0.8222000002861023
P(y|x) 51:35900 loss=   0.200722992, acc=   0.968750000
P(y|x) 51:36000 loss=   0.017922759, acc=   0.984375000
P(y|x) 51:36100 loss=   0.000356063, acc=   1.000000000
P(y|x) 51:36200 loss=   0.006931931, acc=   1.000000000
P(y|x) 51:36300 loss=   0.008883059, acc=   1.000000000
P(y|x) 51:36400 loss=   0.016954854, acc=   1.000000000
P(y|x) 51:36500 loss=   0.064934701, acc=   0.984375000
Epoch 51: Train Loss 0.025817710906267166, Train Acc 0.9913984537124634
Epoch 51: Test Loss 0.9775451421737671, Test Acc 0.8212000131607056
Epoch 51: Valid Loss 0.9597820043563843, Valid Acc 0.8274000287055969
P(y|x) 52:36600 loss=   0.148171902, acc=   0.968750000
P(y|x) 52:36700 loss=   0.012539729, acc=   1.000000000
P(y|x) 52:36800 loss=   0.001546085, acc=   1.000000000
P(y|x) 52:36900 loss=   0.015752487, acc=   0.984375000
P(y|x) 52:37000 loss=   0.093643092, acc=   0.968750000
P(y|x) 52:37100 loss=   0.009723216, acc=   1.000000000
P(y|x) 52:37200 loss=   0.011086032, acc=   1.000000000
Epoch 52: Train Loss 0.021851077675819397, Train Acc 0.9918429851531982
Epoch 52: Test Loss 1.1225221157073975, Test Acc 0.8305000066757202
Epoch 52: Valid Loss 1.134528636932373, Valid Acc 0.8353999853134155
P(y|x) 53:37300 loss=   0.000976622, acc=   1.000000000
P(y|x) 53:37400 loss=   0.049676821, acc=   0.984375000
P(y|x) 53:37500 loss=   0.009094723, acc=   1.000000000
P(y|x) 53:37600 loss=   0.000484228, acc=   1.000000000
P(y|x) 53:37700 loss=   0.022898957, acc=   0.984375000
P(y|x) 53:37800 loss=   0.010546580, acc=   1.000000000
P(y|x) 53:37900 loss=   0.228442192, acc=   0.937500000
Epoch 53: Train Loss 0.05054331570863724, Train Acc 0.9848195314407349
Epoch 53: Test Loss 1.1735138893127441, Test Acc 0.8118000030517578
Epoch 53: Valid Loss 1.245308756828308, Valid Acc 0.8082000017166138
P(y|x) 54:38000 loss=   0.002760902, acc=   1.000000000
P(y|x) 54:38100 loss=   0.036316738, acc=   0.984375000
P(y|x) 54:38200 loss=   0.077905953, acc=   0.968750000
P(y|x) 54:38300 loss=   0.016717553, acc=   0.984375000
P(y|x) 54:38400 loss=   0.019233167, acc=   0.984375000
P(y|x) 54:38500 loss=   0.001280144, acc=   1.000000000
P(y|x) 54:38600 loss=   0.096866086, acc=   0.953125000
Epoch 54: Train Loss 0.008220258168876171, Train Acc 0.9969550371170044
Epoch 54: Test Loss 1.1130218505859375, Test Acc 0.8377000093460083
Epoch 54: Valid Loss 1.1118788719177246, Valid Acc 0.8411999940872192
P(y|x) 55:38700 loss=   0.016146839, acc=   0.984375000
P(y|x) 55:38800 loss=   0.215168491, acc=   0.937500000
P(y|x) 55:38900 loss=   0.035298541, acc=   0.984375000
P(y|x) 55:39000 loss=   0.000605077, acc=   1.000000000
P(y|x) 55:39100 loss=   0.002451241, acc=   1.000000000
P(y|x) 55:39200 loss=   0.018154323, acc=   0.984375000
P(y|x) 55:39300 loss=   0.003360420, acc=   1.000000000
Epoch 55: Train Loss 0.038907404989004135, Train Acc 0.9867976307868958
Epoch 55: Test Loss 1.0229532718658447, Test Acc 0.8252000212669373
Epoch 55: Valid Loss 1.0531277656555176, Valid Acc 0.8223999738693237
P(y|x) 56:39400 loss=   0.007392555, acc=   1.000000000
P(y|x) 56:39500 loss=   0.000625670, acc=   1.000000000
P(y|x) 56:39600 loss=   0.028134301, acc=   0.968750000
P(y|x) 56:39700 loss=   0.211272776, acc=   0.984375000
P(y|x) 56:39800 loss=   0.008694887, acc=   1.000000000
P(y|x) 56:39900 loss=   0.023328900, acc=   0.984375000
P(y|x) 56:40000 loss=   0.006388903, acc=   1.000000000
Epoch 56: Train Loss 0.015265102498233318, Train Acc 0.9947101473808289
Epoch 56: Test Loss 1.007933259010315, Test Acc 0.8388000130653381
Epoch 56: Valid Loss 1.0228886604309082, Valid Acc 0.8399999737739563
P(y|x) 57:40100 loss=   0.000460446, acc=   1.000000000
P(y|x) 57:40200 loss=   0.009474427, acc=   1.000000000
P(y|x) 57:40300 loss=   0.019310802, acc=   1.000000000
P(y|x) 57:40400 loss=   0.057231240, acc=   0.968750000
P(y|x) 57:40500 loss=   0.021597624, acc=   0.984375000
P(y|x) 57:40600 loss=   0.077106938, acc=   0.984375000
P(y|x) 57:40700 loss=   0.163106814, acc=   0.984375000
Epoch 57: Train Loss 0.01985841989517212, Train Acc 0.9942212104797363
Epoch 57: Test Loss 1.0170632600784302, Test Acc 0.8335999846458435
Epoch 57: Valid Loss 1.0543581247329712, Valid Acc 0.8363999724388123
P(y|x) 58:40800 loss=   0.031852543, acc=   0.984375000
P(y|x) 58:40900 loss=   0.004962429, acc=   1.000000000
P(y|x) 58:41000 loss=   0.086702168, acc=   0.984375000
P(y|x) 58:41100 loss=   0.071315482, acc=   0.953125000
P(y|x) 58:41200 loss=   0.006396830, acc=   1.000000000
P(y|x) 58:41300 loss=   0.014206320, acc=   1.000000000
P(y|x) 58:41400 loss=   0.002885684, acc=   1.000000000
Epoch 58: Train Loss 0.03235505521297455, Train Acc 0.9900649189949036
Epoch 58: Test Loss 1.041733741760254, Test Acc 0.8240000009536743
Epoch 58: Valid Loss 1.0582329034805298, Valid Acc 0.823199987411499
P(y|x) 59:41500 loss=   0.139881566, acc=   0.984375000
P(y|x) 59:41600 loss=   0.014362529, acc=   0.984375000
P(y|x) 59:41700 loss=   0.000402048, acc=   1.000000000
P(y|x) 59:41800 loss=   0.091459781, acc=   0.968750000
P(y|x) 59:41900 loss=   0.067038804, acc=   0.984375000
P(y|x) 59:42000 loss=   0.026394188, acc=   0.984375000
P(y|x) 59:42100 loss=   0.046590969, acc=   0.984375000
Epoch 59: Train Loss 0.014591320417821407, Train Acc 0.9948435425758362
Epoch 59: Test Loss 0.9784752130508423, Test Acc 0.8374999761581421
Epoch 59: Valid Loss 1.0027971267700195, Valid Acc 0.8361999988555908
P(y|x) 60:42200 loss=   0.000520140, acc=   1.000000000
P(y|x) 60:42300 loss=   0.056065932, acc=   0.984375000
P(y|x) 60:42400 loss=   0.058811694, acc=   0.984375000
P(y|x) 60:42500 loss=   0.021994442, acc=   0.984375000
P(y|x) 60:42600 loss=   0.004639566, acc=   1.000000000
P(y|x) 60:42700 loss=   0.000832893, acc=   1.000000000
P(y|x) 60:42800 loss=   0.070104063, acc=   0.984375000
Epoch 60: Train Loss 0.020884845405817032, Train Acc 0.9921097159385681
Epoch 60: Test Loss 0.9965061545372009, Test Acc 0.8305000066757202
Epoch 60: Valid Loss 0.994038462638855, Valid Acc 0.8277999758720398
P(y|x) 61:42900 loss=   0.002971292, acc=   1.000000000
P(y|x) 61:43000 loss=   0.030030459, acc=   0.984375000
P(y|x) 61:43100 loss=   0.000066414, acc=   1.000000000
P(y|x) 61:43200 loss=   0.016729951, acc=   1.000000000
P(y|x) 61:43300 loss=   0.078021437, acc=   0.968750000
P(y|x) 61:43400 loss=   0.019036919, acc=   0.984375000
P(y|x) 61:43500 loss=   0.143541962, acc=   0.953125000
Epoch 61: Train Loss 0.010959683917462826, Train Acc 0.9965327382087708
Epoch 61: Test Loss 1.031171441078186, Test Acc 0.8392000198364258
Epoch 61: Valid Loss 1.0632548332214355, Valid Acc 0.8399999737739563
P(y|x) 62:43600 loss=   0.003349766, acc=   1.000000000
P(y|x) 62:43700 loss=   0.004070491, acc=   1.000000000
P(y|x) 62:43800 loss=   0.002804473, acc=   1.000000000
P(y|x) 62:43900 loss=   0.014019102, acc=   0.984375000
P(y|x) 62:44000 loss=   0.131576806, acc=   0.968750000
P(y|x) 62:44100 loss=   0.001919195, acc=   1.000000000
P(y|x) 62:44200 loss=   0.044355474, acc=   0.984375000
Epoch 62: Train Loss 0.010149815119802952, Train Acc 0.996554970741272
Epoch 62: Test Loss 0.9993988275527954, Test Acc 0.8392999768257141
Epoch 62: Valid Loss 1.051377296447754, Valid Acc 0.8335999846458435
P(y|x) 63:44300 loss=   0.061127424, acc=   0.984375000
P(y|x) 63:44400 loss=   0.004546225, acc=   1.000000000
P(y|x) 63:44500 loss=   0.000963613, acc=   1.000000000
P(y|x) 63:44600 loss=   0.001692317, acc=   1.000000000
P(y|x) 63:44700 loss=   0.004811808, acc=   1.000000000
P(y|x) 63:44800 loss=   0.014794588, acc=   1.000000000
P(y|x) 63:44900 loss=   0.105194300, acc=   0.968750000
Epoch 63: Train Loss 0.02180272527039051, Train Acc 0.9927987456321716
Epoch 63: Test Loss 1.0427559614181519, Test Acc 0.8314999938011169
Epoch 63: Valid Loss 0.9990829825401306, Valid Acc 0.829200029373169
P(y|x) 64:45000 loss=   0.013884559, acc=   1.000000000
P(y|x) 64:45100 loss=   0.003131971, acc=   1.000000000
P(y|x) 64:45200 loss=   0.014003500, acc=   1.000000000
P(y|x) 64:45300 loss=   0.002003089, acc=   1.000000000
P(y|x) 64:45400 loss=   0.018326312, acc=   1.000000000
P(y|x) 64:45500 loss=   0.000313357, acc=   1.000000000
P(y|x) 64:45600 loss=   0.017889768, acc=   0.984375000
Epoch 64: Train Loss 0.01234119851142168, Train Acc 0.9959326386451721
Epoch 64: Test Loss 0.9829744100570679, Test Acc 0.838699996471405
Epoch 64: Valid Loss 1.0158069133758545, Valid Acc 0.8349999785423279
P(y|x) 65:45700 loss=   0.143179730, acc=   0.984375000
P(y|x) 65:45800 loss=   0.000210941, acc=   1.000000000
P(y|x) 65:45900 loss=   0.002627656, acc=   1.000000000
P(y|x) 65:46000 loss=   0.024739489, acc=   0.984375000
P(y|x) 65:46100 loss=   0.011379391, acc=   0.984375000
P(y|x) 65:46200 loss=   0.000971317, acc=   1.000000000
P(y|x) 65:46300 loss=   0.007337227, acc=   1.000000000
Epoch 65: Train Loss 0.024071339517831802, Train Acc 0.9922430515289307
Epoch 65: Test Loss 1.0128344297409058, Test Acc 0.8309000134468079
Epoch 65: Valid Loss 0.9990480542182922, Valid Acc 0.8253999948501587
P(y|x) 66:46400 loss=   0.002057731, acc=   1.000000000
P(y|x) 66:46500 loss=   0.009918869, acc=   1.000000000
P(y|x) 66:46600 loss=   0.001182571, acc=   1.000000000
P(y|x) 66:46700 loss=   0.002862588, acc=   1.000000000
P(y|x) 66:46800 loss=   0.043366835, acc=   0.984375000
P(y|x) 66:46900 loss=   0.003263518, acc=   1.000000000
P(y|x) 66:47000 loss=   0.019796714, acc=   0.984375000
P(y|x) 66:47100 loss=   0.009437054, acc=   1.000000000
Epoch 66: Train Loss 0.026650846004486084, Train Acc 0.9913762211799622
Epoch 66: Test Loss 1.155480980873108, Test Acc 0.8248000144958496
Epoch 66: Valid Loss 1.1234484910964966, Valid Acc 0.8281999826431274
P(y|x) 67:47200 loss=   0.106823459, acc=   0.984375000
P(y|x) 67:47300 loss=   0.044780537, acc=   0.968750000
P(y|x) 67:47400 loss=   0.060900390, acc=   0.984375000
P(y|x) 67:47500 loss=   0.024294406, acc=   0.984375000
P(y|x) 67:47600 loss=   0.197466761, acc=   0.937500000
P(y|x) 67:47700 loss=   0.003111139, acc=   1.000000000
P(y|x) 67:47800 loss=   0.033724874, acc=   0.968750000
Epoch 67: Train Loss 0.009548435918986797, Train Acc 0.9965771436691284
Epoch 67: Test Loss 1.0999056100845337, Test Acc 0.8349000215530396
Epoch 67: Valid Loss 1.0850220918655396, Valid Acc 0.8357999920845032
P(y|x) 68:47900 loss=   0.002100371, acc=   1.000000000
P(y|x) 68:48000 loss=   0.005577460, acc=   1.000000000
P(y|x) 68:48100 loss=   0.032735765, acc=   0.984375000
P(y|x) 68:48200 loss=   0.002066657, acc=   1.000000000
P(y|x) 68:48300 loss=   0.024849012, acc=   0.984375000
P(y|x) 68:48400 loss=   0.195721000, acc=   0.937500000
P(y|x) 68:48500 loss=   0.000803292, acc=   1.000000000
Epoch 68: Train Loss 0.016461307182908058, Train Acc 0.9942656755447388
Epoch 68: Test Loss 1.0174068212509155, Test Acc 0.8327999711036682
Epoch 68: Valid Loss 1.00363028049469, Valid Acc 0.8317999839782715
P(y|x) 69:48600 loss=   0.001328990, acc=   1.000000000
P(y|x) 69:48700 loss=   0.000061348, acc=   1.000000000
P(y|x) 69:48800 loss=   0.004992828, acc=   1.000000000
P(y|x) 69:48900 loss=   0.002136603, acc=   1.000000000
P(y|x) 69:49000 loss=   0.059107900, acc=   0.953125000
P(y|x) 69:49100 loss=   0.097685680, acc=   0.968750000
P(y|x) 69:49200 loss=   0.007076919, acc=   1.000000000
Epoch 69: Train Loss 0.01520758680999279, Train Acc 0.9945545792579651
Epoch 69: Test Loss 1.1403107643127441, Test Acc 0.8355000019073486
Epoch 69: Valid Loss 1.1244691610336304, Valid Acc 0.8342000246047974
P(y|x) 70:49300 loss=   0.003465280, acc=   1.000000000
P(y|x) 70:49400 loss=   0.035505623, acc=   0.984375000
P(y|x) 70:49500 loss=   0.273959726, acc=   0.984375000
P(y|x) 70:49600 loss=   0.001290858, acc=   1.000000000
P(y|x) 70:49700 loss=   0.001343548, acc=   1.000000000
P(y|x) 70:49800 loss=   0.199934393, acc=   0.953125000
P(y|x) 70:49900 loss=   0.001150295, acc=   1.000000000
Epoch 70: Train Loss 0.013749650679528713, Train Acc 0.9957103729248047
Epoch 70: Test Loss 1.097273826599121, Test Acc 0.8363000154495239
Epoch 70: Valid Loss 1.1544761657714844, Valid Acc 0.8374000191688538
P(y|x) 71:50000 loss=   0.077655479, acc=   0.984375000
P(y|x) 71:50100 loss=   0.002246320, acc=   1.000000000
P(y|x) 71:50200 loss=   0.000064060, acc=   1.000000000
P(y|x) 71:50300 loss=   0.080298141, acc=   0.984375000
P(y|x) 71:50400 loss=   0.001834914, acc=   1.000000000
P(y|x) 71:50500 loss=   0.042395473, acc=   0.968750000
P(y|x) 71:50600 loss=   0.109226078, acc=   0.968750000
Epoch 71: Train Loss 0.027172444388270378, Train Acc 0.9909761548042297
Epoch 71: Test Loss 1.162572979927063, Test Acc 0.821399986743927
Epoch 71: Valid Loss 1.0958741903305054, Valid Acc 0.8312000036239624
P(y|x) 72:50700 loss=   0.002008468, acc=   1.000000000
P(y|x) 72:50800 loss=   0.000467300, acc=   1.000000000
P(y|x) 72:50900 loss=   0.002636105, acc=   1.000000000
P(y|x) 72:51000 loss=   0.005009398, acc=   1.000000000
P(y|x) 72:51100 loss=   0.027790576, acc=   0.984375000
P(y|x) 72:51200 loss=   0.074097872, acc=   0.984375000
P(y|x) 72:51300 loss=   0.255157381, acc=   0.968750000
Epoch 72: Train Loss 0.05521446093916893, Train Acc 0.9833970665931702
Epoch 72: Test Loss 1.3329675197601318, Test Acc 0.8086000084877014
Epoch 72: Valid Loss 1.31125807762146, Valid Acc 0.8116000294685364
P(y|x) 73:51400 loss=   0.002628908, acc=   1.000000000
P(y|x) 73:51500 loss=   0.000514850, acc=   1.000000000
P(y|x) 73:51600 loss=   0.000207126, acc=   1.000000000
P(y|x) 73:51700 loss=   0.030167207, acc=   0.984375000
P(y|x) 73:51800 loss=   0.002109781, acc=   1.000000000
P(y|x) 73:51900 loss=   0.013047934, acc=   1.000000000
P(y|x) 73:52000 loss=   0.082569540, acc=   0.953125000
Epoch 73: Train Loss 0.02582160197198391, Train Acc 0.9910873174667358
Epoch 73: Test Loss 1.1509517431259155, Test Acc 0.8219000101089478
Epoch 73: Valid Loss 1.1757421493530273, Valid Acc 0.8241999745368958
P(y|x) 74:52100 loss=   0.000628158, acc=   1.000000000
P(y|x) 74:52200 loss=   0.002207309, acc=   1.000000000
P(y|x) 74:52300 loss=   0.011695608, acc=   0.984375000
P(y|x) 74:52400 loss=   0.002626672, acc=   1.000000000
P(y|x) 74:52500 loss=   0.000108272, acc=   1.000000000
P(y|x) 74:52600 loss=   0.001570046, acc=   1.000000000
P(y|x) 74:52700 loss=   0.011137173, acc=   1.000000000
Epoch 74: Train Loss 0.03178504481911659, Train Acc 0.9899315237998962
Epoch 74: Test Loss 1.1342159509658813, Test Acc 0.8199999928474426
Epoch 74: Valid Loss 1.090644121170044, Valid Acc 0.8271999955177307
P(y|x) 75:52800 loss=   0.014004812, acc=   1.000000000
P(y|x) 75:52900 loss=   0.000967473, acc=   1.000000000
P(y|x) 75:53000 loss=   0.087018728, acc=   0.984375000
P(y|x) 75:53100 loss=   0.017483205, acc=   0.984375000
P(y|x) 75:53200 loss=   0.044470266, acc=   0.968750000
P(y|x) 75:53300 loss=   0.000187233, acc=   1.000000000
P(y|x) 75:53400 loss=   0.019589454, acc=   0.984375000
Epoch 75: Train Loss 0.02150060422718525, Train Acc 0.9935321807861328
Epoch 75: Test Loss 1.209290862083435, Test Acc 0.8294000029563904
Epoch 75: Valid Loss 1.1191117763519287, Valid Acc 0.8307999968528748
P(y|x) 76:53500 loss=   0.113852054, acc=   0.968750000
P(y|x) 76:53600 loss=   0.001401491, acc=   1.000000000
P(y|x) 76:53700 loss=   0.002331734, acc=   1.000000000
P(y|x) 76:53800 loss=   0.035762027, acc=   0.984375000
P(y|x) 76:53900 loss=   0.043158367, acc=   0.984375000
P(y|x) 76:54000 loss=   0.002658114, acc=   1.000000000
P(y|x) 76:54100 loss=   0.004434288, acc=   1.000000000
Epoch 76: Train Loss 0.044099073857069016, Train Acc 0.9861308932304382
Epoch 76: Test Loss 1.1923454999923706, Test Acc 0.8169000148773193
Epoch 76: Valid Loss 1.2627891302108765, Valid Acc 0.8130000233650208
P(y|x) 77:54200 loss=   0.000138134, acc=   1.000000000
P(y|x) 77:54300 loss=   0.020508572, acc=   0.984375000
P(y|x) 77:54400 loss=   0.166668937, acc=   0.968750000
P(y|x) 77:54500 loss=   0.000643760, acc=   1.000000000
P(y|x) 77:54600 loss=   0.002881467, acc=   1.000000000
P(y|x) 77:54700 loss=   0.008251622, acc=   1.000000000
P(y|x) 77:54800 loss=   0.011294052, acc=   1.000000000
Epoch 77: Train Loss 0.011307990178465843, Train Acc 0.9961548447608948
Epoch 77: Test Loss 1.076665997505188, Test Acc 0.8353000283241272
Epoch 77: Valid Loss 1.0828382968902588, Valid Acc 0.8367999792098999
P(y|x) 78:54900 loss=   0.000931434, acc=   1.000000000
P(y|x) 78:55000 loss=   0.007439300, acc=   1.000000000
P(y|x) 78:55100 loss=   0.006925307, acc=   1.000000000
P(y|x) 78:55200 loss=   0.000665992, acc=   1.000000000
P(y|x) 78:55300 loss=   0.105030000, acc=   0.953125000
P(y|x) 78:55400 loss=   0.006617010, acc=   1.000000000
P(y|x) 78:55500 loss=   0.004599579, acc=   1.000000000
Epoch 78: Train Loss 0.08153051882982254, Train Acc 0.9769737124443054
Epoch 78: Test Loss 1.3807777166366577, Test Acc 0.7946000099182129
Epoch 78: Valid Loss 1.447203278541565, Valid Acc 0.7936000227928162
P(y|x) 79:55600 loss=   0.003439292, acc=   1.000000000
P(y|x) 79:55700 loss=   0.010476202, acc=   1.000000000
P(y|x) 79:55800 loss=   0.006397471, acc=   1.000000000
P(y|x) 79:55900 loss=   0.117130101, acc=   0.953125000
P(y|x) 79:56000 loss=   0.032343671, acc=   0.984375000
P(y|x) 79:56100 loss=   0.128204703, acc=   0.984375000
P(y|x) 79:56200 loss=   0.004533976, acc=   1.000000000
Epoch 79: Train Loss 0.008957689628005028, Train Acc 0.9968438744544983
Epoch 79: Test Loss 1.049984097480774, Test Acc 0.8360000252723694
Epoch 79: Valid Loss 1.0699292421340942, Valid Acc 0.8330000042915344
P(y|x) 80:56300 loss=   0.000037968, acc=   1.000000000
P(y|x) 80:56400 loss=   0.001240209, acc=   1.000000000
P(y|x) 80:56500 loss=   0.011239499, acc=   0.984375000
P(y|x) 80:56600 loss=   0.244332805, acc=   0.968750000
P(y|x) 80:56700 loss=   0.016413122, acc=   0.984375000
P(y|x) 80:56800 loss=   0.004754514, acc=   1.000000000
P(y|x) 80:56900 loss=   0.009347543, acc=   1.000000000
Epoch 80: Train Loss 0.008593614213168621, Train Acc 0.9972217082977295
Epoch 80: Test Loss 1.035442590713501, Test Acc 0.84579998254776
Epoch 80: Valid Loss 1.088042974472046, Valid Acc 0.84579998254776
P(y|x) 81:57000 loss=   0.015497938, acc=   1.000000000
P(y|x) 81:57100 loss=   0.003043249, acc=   1.000000000
P(y|x) 81:57200 loss=   0.014897287, acc=   0.984375000
P(y|x) 81:57300 loss=   0.001581728, acc=   1.000000000
P(y|x) 81:57400 loss=   0.001344800, acc=   1.000000000
P(y|x) 81:57500 loss=   0.020215780, acc=   1.000000000
P(y|x) 81:57600 loss=   0.001470551, acc=   1.000000000
Epoch 81: Train Loss 0.04526206851005554, Train Acc 0.9865531921386719
Epoch 81: Test Loss 1.2065483331680298, Test Acc 0.8202999830245972
Epoch 81: Valid Loss 1.1780188083648682, Valid Acc 0.8230000138282776
P(y|x) 82:57700 loss=   0.006541818, acc=   1.000000000
P(y|x) 82:57800 loss=   0.000209332, acc=   1.000000000
P(y|x) 82:57900 loss=   0.057516068, acc=   0.968750000
P(y|x) 82:58000 loss=   0.039659023, acc=   0.984375000
P(y|x) 82:58100 loss=   0.002590865, acc=   1.000000000
P(y|x) 82:58200 loss=   0.059875131, acc=   0.953125000
